HH7_region,country_orig,country_matched,NAME_1_matched,NAME_2_matched,NAME_3_matched,NAME_4_matched,NAME_1_matched_fuzz,NAME_2_matched_fuzz,NAME_3_matched_fuzz,NAME_4_matched_fuzz,accepted,level,substituted in Name_1 with NA from:,Aggregate,matched_name1,matched_name2,matched_name3,V1,Abs_Lat,CGIAR_Aridity_Index,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Isothermality,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Mean_Diurnal_Range,CHELSA_BIO_Mean_Temperature_of_Coldest_Quarter,CHELSA_BIO_Mean_Temperature_of_Driest_Quarter,CHELSA_BIO_Mean_Temperature_of_Warmest_Quarter,CHELSA_BIO_Mean_Temperature_of_Wettest_Quarter,CHELSA_BIO_Min_Temperature_of_Coldest_Month,CHELSA_BIO_Precipitation_Seasonality,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_of_Driest_Month,CHELSA_BIO_Precipitation_of_Driest_Quarter,CHELSA_BIO_Precipitation_of_Warmest_Quarter,CHELSA_BIO_Precipitation_of_Wettest_Month,CHELSA_BIO_Precipitation_of_Wettest_Quarter,CHELSA_BIO_Temperature_Annual_Range,CHELSA_BIO_Temperature_Seasonality,CIFOR_TropicalPeatlandDepth,CIFOR_TropicalPeatlandExtent,CMS_HeterotrophicRespiration_usingEquationFromBondLamberty2004,CMS_HeterotrophicRespiration_usingEquationFromSubke2006,CMS_SoilRespiration_mean,CSP_Global_Human_Modification,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Cultivated_and_Managed_Vegetation,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Open_Water,ConsensusLandCoverClass_Regularly_Flooded_Vegetation,ConsensusLandCoverClass_Shrubs,ConsensusLandCoverClass_Snow_Ice,ConsensusLandCoverClass_Urban_Builtup,ConsensusLandCover_Human_Development_Percentage,CrowtherLab_Tree_Density,EarthEnvCloudCover_CloudForestPrediction,EarthEnvCloudCover_Mean,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_1stOrderPartialDerivEW,EarthEnvTopoMed_1stOrderPartialDerivNS,EarthEnvTopoMed_2ndOrderPartialDerivEW,EarthEnvTopoMed_2ndOrderPartialDerivNS,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Northness,EarthEnvTopoMed_ProfileCurvature,EarthEnvTopoMed_Roughness,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TangentialCurvature,EarthEnvTopoMed_TerrainRuggednessIndex,EarthEnvTopoMed_TopoPositionIndex,EarthEnvTopoMed_VectorRuggednessMeasure,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,FanEtAl_Depth_to_Water_Table_AnnualSD,GHS_Population_Density,GPWv4_Population_Density,GiriEtAl_MangrovesExtent,IPCC_Global_Biomass,MODIS_EVI,MODIS_FPAR,MODIS_GPP,MODIS_LAI,MODIS_NDVI,MODIS_NPP,MODIS_Nadir_Reflectance_Band1,MODIS_Nadir_Reflectance_Band2,MODIS_Nadir_Reflectance_Band3,MODIS_Nadir_Reflectance_Band4,MODIS_Nadir_Reflectance_Band5,MODIS_Nadir_Reflectance_Band6,MODIS_Nadir_Reflectance_Band7,NASA_ForestCanopyHeight,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,Resolve_Biome,Resolve_Ecoregion,SG_Absolute_depth_to_bedrock,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_H2O_Capacity_015cm,SG_SOC_Content_015cm,SG_SOC_Density_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Saturated_H2O_Content_015cm,SG_Silt_Content_015cm,SG_Soil_H2O_Capacity_pF_20_015cm,SG_Soil_pH_H2O_015cm,SpawnEtAl_HarmonizedAGBiomass,SpawnEtAl_HarmonizedBGBiomass,TootchiEtAl_WetlandsRegularlyFlooded,UNEP_WCMC_Biomass,WCS_Human_Footprint_2009,WWF_Biome,WWF_Ecoregion,NAME_0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196,Column197,Column198,Column199,Column200,Column201,Column202,Column203,Column204,Column205,Column206,Column207,Column208,Column209,Column210,Column211,Column212,Column213,Column214,Column215,Column216,Column217,Column218,Column219,Column220,Column221,Column222,Column223,Column224,Column225,Column226,Column227,Column228,Column229,Column230,Column231,Column232,Column233,Column234,Column235,Column236,Column237,Column238,Column239,Column240,Column241,Column242,Column243,Column244,Column245
Barishal,Bangladesh,Bangladesh,,,,,,Barisal,,,1,2,(available at both level 1 and 2) Barisal,,,Barisal,,0,22.81387909,13399.89319,1634.050814,257.8273664,2235.039661,325.9738542,327.9212151,64.2598575,192.1943837,192.1943837,290.5358241,284.5433527,131.1057558,86.83276625,24.10105015,7.537476859,24.10105015,606.7080699,447.5606649,1318.845122,196.8154591,3526.408504,3.086052784,0.634663595,378.086876,376.9535272,641.1734918,0.636065094,0.327988464,79.93237246,2.551941415,0.437068192,0.046920527,0.566710728,2.232613505,5.407788279,8.000394433,0.192965243,0,0.281192346,80.21356481,2290.38835,1.42E-07,5236.080037,743.2681228,204418.5971,1554.458886,30577.80356,26235.5453,9316.367024,3225.687341,1328.805629,1143.894136,19256.04173,8281.824661,327.6267363,840.7918317,125458.5826,2.61E-05,-7.37E-06,-1.23E-06,-1.27E-06,-0.00052864,-0.008997155,0.00121121,5.820149291,-0.000299851,-3.00E-06,4.394389584,0.275624299,8.98E-07,1.489357297,-0.057161816,1.31E-05,0,1.881352211,1.265806009,69.24671646,1077.49316,0,885.6716587,3255.52131,42.06578003,13819.83695,11.68915111,5246.000243,5783.373652,633.2710248,2455.150482,414.727917,737.635568,2312.056657,1584.073204,795.4829276,1.242547174,49.80816518,3.974149874,280.3765741,8385.295644,1168.697275,23.07347513,34.0270473,8.094545024,199.9925744,27.15648225,37.70471412,183.1844937,30.56411525,50.90439567,35.15964147,16.14335805,56.84692792,22.98978763,6.067547294,0.830524892,31.66321695,21.32124135,3.974149874,40436.09998,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogura,Bangladesh,Bangladesh,,,,,,Bogra,,,1,2,Barisal,,,Bogra,,0,24.82341684,10853.8134,1636.141486,250.869141,1770.36673,346.7597633,333.9511511,77.52704615,175.6313296,191.1200674,288.1037851,287.4220444,110.3577207,92.94847638,25.90552706,5.128095197,25.30290569,913.6380243,385.0399314,1097.016381,223.5934301,4177.522242,1.288223841,0.316536708,348.4782936,346.0316628,571.4448212,0.755378385,0.389444179,93.7601201,0,0,0,2.101429474,0.004563174,1.890804058,0.077727657,0.558904966,0,1.212620404,94.97274051,2.217030467,0,5270.695268,763.0994024,171658.0558,2044.540085,30655.13519,27495.25951,9375.227784,2970.222998,1169.97456,1179.887545,20215.85507,8451.305017,336.4148666,722.4705768,118833.0447,-4.88E-06,-0.00014312,-1.46E-06,-9.89E-07,-0.041277092,-0.0094665,-0.000420586,18.33648255,-0.008097103,-4.48E-06,3.905566325,0.239849073,2.24E-06,1.290761215,-0.077024635,9.76E-06,0,2.269536097,1.200072554,81.88727072,1370.968561,0,505.9556909,3161.91892,40.1605792,11697.59649,10.71209653,5013.484575,5836.903848,715.3453695,2574.108672,441.8753096,781.6845163,2411.144112,1807.024582,1026.422013,0.159440704,49.88497672,1,238,4258.757485,1327.597336,18.99177552,31.29879595,8.645806276,199.9753967,24.57090043,21.13685843,157.8739237,20.97409835,45.78187843,35.9615818,14.74759936,61.37028091,3.59352004,0.982919289,0.997737938,4.466705328,20.66372132,1,40120,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brahmanbaria,Bangladesh,Bangladesh,,,,,,Brahamanbaria,,,1,2,Rajshahi,,,Brahamanbaria,,0,23.95292474,13796.22013,1596.599852,253.8263824,2143.398438,350.7009736,324.8075497,72.6153585,185.6436566,185.6436566,285.2075652,284.421356,117.7362851,82.03737957,29.61129028,7.893262685,29.61129028,1078.151344,423.3645408,1186.085705,207.0712642,3687.605782,1.835573076,0.516720775,378.9229274,377.8263536,643.0064384,0.766923837,0.130518318,86.08779695,0.255807732,0.067979,0.054794054,0.085578925,1.501824036,4.820342951,6.142359152,0.563834789,0,0.293157512,86.38095447,843.0189361,0,5089.911318,744.2344851,172961.0665,2023.947681,30567.32522,27425.35058,9378.380956,3002.483412,1175.930357,1160.778965,20183.8991,8446.112539,334.1483053,725.5344113,117644.1786,-0.000304953,5.86E-05,-7.74E-07,-8.37E-07,-0.009843515,-0.041323671,-0.014798245,8.067850101,0.002831133,-2.51E-06,3.749692751,0.245626815,1.70E-06,1.245612888,-0.034972453,1.06E-05,0,1.328186255,0.967793521,104.7698842,1812.172846,0,1120.302189,2796.265547,36.5347517,9728.728895,9.276795932,4735.550657,4145.363351,691.6436765,2240.463175,442.1458546,766.4273004,2120.508218,1556.240948,863.0522189,1.983703734,49.43323732,1,238,6446.778658,1245.841615,24.9554485,34.8019891,10.38620971,199.9837588,26.92263531,31.03932278,183.5704773,26.55717301,48.6078604,31.99407933,14.53077939,58.3175823,7.717679684,2.053557425,0.978056249,12.66157992,20.65787529,1,40120,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chattogram,Bangladesh,Bangladesh,,,,,,Chittagong,,,1,2,(available at both level 1 and 2) Chittagong,,,Chittagong,,0,22.44076707,17945.66726,1643.758328,257.2436941,2965.866967,340.0627638,319.967965,60.18544286,201.6521208,201.6521208,284.0337362,278.5998038,143.1316801,95.25052877,22.97206455,5.766035697,22.97206455,756.3226199,711.9754174,2003.439382,176.8362848,2947.277194,1.423897655,0.402123791,431.8900928,432.624171,772.0867758,0.690175446,0.334407033,60.31372478,2.416620699,4.039571599,0.065891995,0.604063647,16.41335497,2.660707275,0.746151802,9.564048528,0.001215496,2.861424438,63.17514922,11958.65076,1.33E-07,4980.536488,746.0525518,194297.7252,2153.277845,29807.40663,26940.89186,9317.600532,3245.163077,1270.741915,1176.432081,19624.36885,8328.904351,335.9070915,778.2032798,137488.3309,-0.000824283,-0.000243105,-3.98E-06,-1.07E-06,-0.033430343,-0.075133798,-0.031606262,21.91676017,-0.010095863,-9.36E-06,10.95465218,0.782223507,4.36E-06,3.673356963,-0.181281133,0.000151966,0.008085676,2.659260466,1.111585031,118.6835663,1982.609129,0.003990786,3224.706136,3707.694508,47.83002489,15428.58749,15.5758124,5924.290269,6457.659792,593.7123164,2617.256153,345.4214206,669.4333132,2598.70208,1794.064033,935.6401245,7.318134617,38.73736339,1.680606185,242.4501174,6409.057557,1259.54083,19.57921381,33.20114139,12.63705884,198.7658073,25.20403444,26.10468196,197.2594522,25.2218909,47.83480011,30.35300405,14.94057475,57.02293995,23.31222623,6.847120012,0.640817718,34.93578749,20.289556,1.680606185,40187.32766,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cumilla,Bangladesh,Bangladesh,,,,,,Comilla,,,1,2,Khulna,,,Comilla,,0,23.43661525,14538.86165,1607.650641,255.0462067,2282.987167,344.1566095,326.6618131,70.46553604,188.3071365,188.3071365,285.7452709,283.7082318,121.9608749,85.97323876,25.83567038,6.055557364,25.83567038,1155.861258,466.0230789,1361.888924,204.7009383,3590.628038,1.843665317,0.635931519,403.7841527,403.79999,701.2876411,0.761151145,0.023411595,95.33708899,0.024774106,0.007058466,0.20094786,0.024331265,0.813671892,0.611970303,2.114758802,0.351000991,0,0.49222829,95.82931728,462.5383103,1.09E-07,5268.236547,582.6408722,111267.7708,1659.31637,24640.70744,26732.03391,9270.978385,3473.544038,1318.581772,916.9780266,18938.25139,8222.787493,259.5364519,797.7102917,72204.41249,-0.000141347,-5.98E-05,-1.48E-06,-9.13E-07,-0.020108517,-0.029360058,-0.00499693,9.560303851,-0.003460259,-3.40E-06,3.529842287,0.225449203,1.27E-06,1.188887939,-0.062563852,8.86E-06,0,1.426926492,1.094931636,120.9123021,2032.575008,0,1496.485665,3320.446348,41.64598016,11233.54847,10.68865569,5614.54596,4793.555903,599.240329,2359.913239,389.4016497,689.1048373,2236.989664,1579.148496,846.3932242,0.800882601,49.58353512,1.012201003,238.0797758,5457.445937,1266.625055,21.4434131,34.3289417,7.775210721,199.9966207,25.95176131,25.4508774,189.9626349,25.18463318,47.78087725,31.55162117,14.55514325,57.1852251,12.3799949,3.43348248,0.993992686,17.43161558,22.83443319,1.012201003,40121.20696,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cox's Bazar,Bangladesh,Bangladesh,,,,,,Cox'S Bazar,,,1,2,Cox's Bazar,,,Cox'S Bazar,,0,21.48431475,22275.66782,1679.446166,259.6583842,3567.648567,337.0201781,316.1186399,52.24865735,211.8197148,211.8197148,284.3321814,276.7572122,161.2098217,107.8850317,25.58414456,6.508098359,25.58414456,665.2757805,944.6446603,2680.3249,154.9088175,2523.190633,0.683049374,0.290498628,502.1370856,504.9672266,949.0286841,0.632544764,2.477246491,59.10313089,1.729422913,10.2332164,0.040807552,3.508057078,5.019561026,7.926328912,1.008659574,8.56649767,0.005163611,0.377406264,59.48053716,10331.76366,7.15E-08,4779.221756,1086.115419,370408.9427,2297.195426,38367.51082,26965.89755,9378.851702,2979.12926,1235.073618,1524.69819,20189.22102,8409.065388,442.61798,784.1318496,261656.3786,-0.000918754,-0.000384127,-4.18E-06,-2.67E-06,-0.038947288,-0.080876839,-0.037374537,16.77501845,-0.015215942,-1.33E-05,12.00165575,0.872651014,7.00E-06,3.943462383,-0.202842813,0.000173721,0,2.109051192,1.316381137,78.4966136,1332.766898,0.008490877,3605.336937,3297.498449,45.87570519,16367.48501,15.98180727,5094.31134,7051.568969,674.7201683,2514.563136,396.2913807,749.5032209,2473.38348,1723.559763,933.1578835,5.311216917,36.14585609,3.17897778,251.9363247,5681.056782,1227.305807,22.55137435,32.83226384,18.99773441,196.4003996,25.81728275,27.66245197,196.2079279,23.96863515,48.95846154,30.81669218,15.41798842,58.86051181,17.45619896,5.713673592,0.582519355,27.09110382,17.97716068,3.17897778,40335.24035,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jashore,Bangladesh,Bangladesh,,,,,,Jessore,,,1,2,Rajshahi,,,Jessore,,0,23.09058882,10009.88941,1679.67283,256.4553321,1569.600861,342.3890177,348.0005689,81.72752333,181.9575939,181.9575939,295.9023946,287.2223942,109.3031638,88.61794124,26.5030016,5.995259986,26.5030016,369.3572913,317.2261823,920.7720632,238.6974052,4074.285662,0.612990521,0.187562874,334.6915863,331.53285,540.9492568,0.752637562,0.033812059,92.2937434,2.607545338,0.176248473,1.195174468,0.037547868,0.872855954,0.852948261,0.936570305,0.317186185,0,0.670375308,92.96411871,1778.356812,1.48E-07,5116.29299,652.8086379,141434.4882,1807.325673,28399.37391,27382.48759,9343.541896,3078.491635,1196.043848,1078.741601,19882.51781,8397.769128,303.9935721,729.555172,93872.39964,7.77E-05,-6.44E-05,-1.63E-06,-1.47E-06,-0.02449946,0.017566708,0.00406271,7.991966975,-0.003706841,-4.04E-06,4.250486592,0.285220894,1.65E-06,1.415599712,-0.071941481,1.22E-05,0.00066997,1.345935557,0.892216176,74.47210647,1237.535185,0,607.0618278,3363.599738,42.49283985,11065.01772,11.29274255,5470.238412,4279.216663,643.3838096,2534.210849,400.7395808,720.5569172,2373.820222,1685.635968,925.4807621,8.556158044,49.86420891,1,239.5958513,4918.449698,1342.332965,21.72321626,31.62070667,8.412804299,199.9973712,25.48195119,23.10521096,168.4263359,23.93178178,45.51746287,41.5481965,14.29644323,61.85712468,10.02065927,2.942901637,0.950345589,12.99868483,18.65381326,1,40121.52331,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kishoregonj,Bangladesh,Bangladesh,,,,,,Kishoreganj,,,1,2,Chittagong,,,Kishoreganj,,0,24.37746854,14945.24453,1580.35976,252.4088928,2428.58565,353.3320455,320.9579996,72.29819948,183.4324143,183.4324143,285.5865137,284.5664184,116.322531,85.86285366,27.17408489,8.699867152,27.17408489,1233.130737,465.5160493,1345.432909,204.6354689,3758.483028,2.093977541,0.684835541,335.3833464,332.2562124,542.4793366,0.702422811,0.114867632,78.94620373,0.975887826,0.081300364,0.023889969,0.180990839,0.20390431,13.03058132,5.589688277,0.688304965,0,0.164239034,79.11044276,550.6478817,0,4950.034651,732.892165,185894.4171,1769.193117,30750.70143,26733.17316,9354.531107,3089.208429,1263.137585,1164.633963,19776.96115,8369.894785,333.972423,795.8540534,123819.6073,0.000104547,-5.66E-06,-6.91E-07,-7.09E-07,-0.00546078,0.031148498,0.005432298,8.592698846,-0.000340665,-1.14E-06,3.195528408,0.207098583,1.82E-08,1.075329598,-0.026749199,7.48E-06,0,1.035236333,0.79727361,78.80603753,1356.044925,0,577.5778087,2504.81082,34.67391765,10042.7382,9.035291516,4281.374916,4337.810144,707.1930925,1966.728195,451.5544519,800.109647,1774.985699,1293.771722,689.2952137,1.59621288,49.96321745,1,238,6334.169404,1182.973189,30.4769979,33.70024446,13.5808311,199.9758404,28.08340392,38.53150485,210.4381129,29.70316572,50.59057847,31.62379915,15.0652732,58.77402286,8.289885975,2.148499886,0.986288013,15.81556912,20.17915898,1,40120,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Narayangonj,Bangladesh,Bangladesh,,,,,,Narayanganj,,,1,2,Barisal,,,Narayanganj,,0,23.72353987,13554.33037,1620.232421,254.4440713,2060.945134,345.2335103,331.4785308,74.22473247,184.3285158,184.3285158,287.2908441,285.4432143,116.477967,83.06278132,24.45408639,7.100511622,24.45408639,1020.370579,396.1550784,1167.991639,215.0005631,3801.857207,2.616818711,0.657245383,338.0249137,334.9690994,549.9992448,0.775894827,0.522462458,79.44489814,0.022750296,0.015547672,0.109155008,0.31285896,0.275083116,5.503255461,3.426132941,0.436945802,0,9.930004239,89.37490238,148.4018308,0,5258.363407,870.6740675,180204.5189,2074.381928,30354.04377,26689.7428,9365.900036,3120.171559,1265.599502,1172.246318,19793.07324,8375.303123,336.2249803,793.5551474,123695.1152,0.000111932,-0.000195905,1.63E-07,-4.91E-07,-0.045156811,0.011657993,0.005660582,7.594660508,-0.010697048,-8.39E-07,4.127676998,0.26305879,8.07E-07,1.370213312,-0.005516322,1.31E-05,0,2.37390217,1.406997176,299.4892457,5705.142683,0,774.4809591,2905.621889,34.8222855,9898.258613,8.254853044,4748.700441,4412.355303,732.5606099,2229.73957,493.6136051,796.039263,2165.415327,1657.682739,1002.103791,0.493388187,49.81060318,1.000407254,238.0026628,7023.801579,1276.652579,20.03427134,36.29544074,7.882075692,200,26.27229599,30.14810038,188.5723791,27.57984738,47.69617662,33.344229,14.42587614,57.6907753,8.376705127,2.292109196,0.999999987,11.23968973,28.53077804,1.000407254,40120.04029,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapai Nawabganj,Bangladesh,Bangladesh,,,,,,Nawabganj,,,1,2,Chittagong,,,Nawabganj,,0,24.71607798,7779.722966,1738.041555,252.1753363,1416.643659,340.3994352,348.2431568,82.13619293,173.1007089,195.7451455,293.8550902,289.002991,106.9450678,99.27636579,34.10512013,3.26684903,17.31039999,577.7697908,326.0076071,894.2241396,241.2980889,4420.344351,0.496275063,0.124768328,366.1502398,364.4985146,612.9743815,0.720973056,0.841463484,92.09165796,0.011208558,0.029585799,0.012125327,1.247731375,0.147719773,3.606631556,0.159692939,1.279529214,0,0.576132791,92.66779076,87.50924033,0,4974.085469,897.2466792,179291.758,1748.900806,30357.19699,27006.82537,9337.619342,3084.300338,1234.103413,1153.265029,19775.79559,8367.691143,330.5657927,766.1033896,125681.8817,-0.000333446,7.16E-05,1.94E-07,9.79E-08,-0.008559062,-0.022437356,-0.016332836,27.19664999,0.003515305,-2.36E-07,4.717972493,0.33776658,4.76E-07,1.557549657,0.015199336,1.66E-05,0,3.625201127,0.985424495,70.84101081,1171.623492,0,553.1850555,3097.692304,38.94922755,10165.09199,9.528040115,4996.643487,4937.416487,772.8036484,2495.435515,459.5788837,812.2077051,2475.52727,1912.745145,1122.96225,0.229963281,48.94850683,1,238,4191.934254,1402.899439,19.41194243,30.97830331,7.815329789,199.9554741,24.21251634,16.5670206,135.9091168,18.54239311,43.58360981,38.86089395,13.81907277,64.66699847,2.100329968,0.588692036,0.968340547,4.417324355,20.02709837,1,40120,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
